Date,Open,High,Low,Close,Adj Close,Volume
2003-04-11,5700.0,5880.0,5690.0,5700.0,4362.02294921875,39665000
2003-04-14,5670.0,5880.0,5670.0,5710.0,4369.677734375,35175000
2003-04-15,5860.0,5930.0,5810.0,5920.0,4530.3837890625,35260000
2003-04-16,6100.0,6250.0,6070.0,6210.0,4752.30908203125,55085000
2003-04-17,6140.0,6210.0,6040.0,6040.0,4622.21533203125,34275000
2003-04-18,6210.0,6300.0,6060.0,6300.0,4821.1845703125,40785000
2003-04-21,6240.0,6340.0,6170.0,6180.0,4729.35205078125,20485000
2003-04-22,6100.0,6140.0,5950.0,5970.0,4568.64599609375,35690000
2003-04-23,6050.0,6110.0,5980.0,6000.0,4591.6044921875,23690000
2003-04-24,5980.0,6040.0,5840.0,5900.0,4515.07666015625,23805000
2003-04-25,5800.0,5840.0,5700.0,5750.0,4400.2880859375,35760000
2003-04-28,5690.0,5840.0,5660.0,5700.0,4362.02294921875,27240000
2003-04-29,5870.0,6030.0,5820.0,6010.0,4599.2578125,31235000
2003-04-30,6040.0,6130.0,5990.0,6100.0,4668.12939453125,32040000
2003-05-01,6100.0,6100.0,6100.0,6100.0,4668.12939453125,0
2003-05-02,6100.0,6200.0,6010.0,6140.0,4698.740234375,41120000
2003-05-05,6140.0,6140.0,6140.0,6140.0,4698.740234375,0
2003-05-06,6210.0,6320.0,6210.0,6260.0,4790.5732421875,35920000
2003-05-07,6340.0,6400.0,6200.0,6390.0,4890.056640625,49160000
2003-05-08,6390.0,6390.0,6390.0,6390.0,4890.056640625,0
2003-05-09,6320.0,6370.0,6260.0,6340.0,4851.79541015625,22870000
2003-05-12,6500.0,6590.0,6460.0,6540.0,5004.8466796875,36610000
2003-05-13,6540.0,6540.0,6290.0,6320.0,4836.4892578125,29390000
2003-05-14,6260.0,6300.0,6170.0,6190.0,4737.00537109375,24465000
2003-05-15,6240.0,6340.0,6150.0,6300.0,4821.1845703125,28510000
2003-05-16,6260.0,6310.0,6140.0,6140.0,4698.740234375,31405000
2003-05-19,6050.0,6090.0,5980.0,6020.0,4606.908203125,31090000
2003-05-20,5920.0,6140.0,5910.0,6130.0,4691.08740234375,23500000
2003-05-21,6090.0,6170.0,6050.0,6080.0,4652.82568359375,20475000
2003-05-22,6030.0,6170.0,5970.0,6000.0,4591.6044921875,24650000
2003-05-23,6080.0,6250.0,6070.0,6240.0,4775.26708984375,21445000
2003-05-26,6240.0,6370.0,6170.0,6340.0,4851.79541015625,21220000
2003-05-27,6300.0,6360.0,6230.0,6280.0,4805.8779296875,12840000
2003-05-28,6480.0,6510.0,6370.0,6420.0,4913.01611328125,34535000
2003-05-29,6420.0,6540.0,6360.0,6490.0,4966.5849609375,34130000
2003-05-30,6490.0,6510.0,6400.0,6480.0,4958.931640625,23195000
2003-06-02,6580.0,6700.0,6580.0,6680.0,5111.98583984375,33215000
2003-06-03,6550.0,6600.0,6470.0,6470.0,4951.27880859375,26775000
2003-06-04,6520.0,6580.0,6430.0,6580.0,5035.45947265625,20430000
2003-06-05,6660.0,6730.0,6620.0,6670.0,5104.33349609375,27350000
2003-06-06,6670.0,6670.0,6670.0,6670.0,5104.33349609375,0
2003-06-09,6730.0,6890.0,6690.0,6880.0,5265.03857421875,38905000
2003-06-10,6800.0,6940.0,6780.0,6880.0,5265.03857421875,20680000
2003-06-11,6960.0,7050.0,6880.0,6900.0,5280.3447265625,27520000
2003-06-12,7000.0,7040.0,6950.0,7000.0,5356.8701171875,45395000
2003-06-13,7080.0,7120.0,6970.0,7010.0,5364.5234375,29815000
2003-06-16,6900.0,6960.0,6820.0,6820.0,5219.1240234375,19060000
2003-06-17,7060.0,7150.0,6990.0,7140.0,5464.00927734375,42120000
2003-06-18,7030.0,7180.0,7030.0,7080.0,5418.09228515625,19355000
2003-06-19,7200.0,7500.0,7140.0,7400.0,5662.9775390625,48170000
2003-06-20,7300.0,7400.0,7280.0,7280.0,5571.14599609375,23375000
2003-06-23,7280.0,7300.0,7120.0,7140.0,5464.00927734375,20565000
2003-06-24,7000.0,7050.0,6980.0,7030.0,5379.8291015625,22885000
2003-06-25,7050.0,7210.0,7020.0,7190.0,5502.2705078125,17285000
2003-06-26,7050.0,7350.0,7050.0,7290.0,5578.798828125,17265000
2003-06-27,7340.0,7410.0,7220.0,7220.0,5525.22900390625,22770000
2003-06-30,7160.0,7210.0,7070.0,7100.0,5433.3974609375,15605000
2003-07-01,7100.0,7250.0,7040.0,7240.0,5540.53515625,13000000
2003-07-02,7390.0,7420.0,7310.0,7420.0,5678.283203125,25990000
2003-07-03,7640.0,7820.0,7580.0,7640.0,5846.6435546875,58735000
2003-07-04,7630.0,7710.0,7580.0,7680.0,5877.25341796875,12565000
2003-07-07,7740.0,7750.0,7670.0,7720.0,5907.86328125,14800000
2003-07-08,7990.0,8000.0,7910.0,7970.0,6099.181640625,62230000
2003-07-09,7980.0,7990.0,7890.0,7930.0,6068.5703125,18865000
2003-07-10,7880.0,7960.0,7840.0,7840.0,5999.6962890625,25675000
2003-07-11,7760.0,7880.0,7700.0,7880.0,6030.30615234375,22460000
2003-07-14,7900.0,8210.0,7890.0,8190.0,6267.5380859375,46710000
2003-07-15,8220.0,8230.0,8080.0,8160.0,6244.57958984375,35205000
2003-07-16,8300.0,8410.0,8180.0,8360.0,6397.63623046875,41615000
2003-07-17,8360.0,8360.0,8360.0,8360.0,6397.63623046875,0
2003-07-18,7950.0,8160.0,7950.0,8080.0,6183.35888671875,45980000
2003-07-21,8040.0,8210.0,8040.0,8140.0,6229.27685546875,23485000
2003-07-22,8100.0,8240.0,8090.0,8240.0,6305.8046875,21290000
2003-07-23,8300.0,8340.0,8040.0,8070.0,6175.70751953125,24025000
2003-07-24,8010.0,8180.0,7980.0,8130.0,6221.62353515625,25795000
2003-07-25,8080.0,8160.0,7980.0,8160.0,6244.57958984375,15045000
2003-07-28,8300.0,8390.0,8250.0,8360.0,6397.63623046875,20205000
2003-07-29,8400.0,8480.0,8360.0,8470.0,6481.8154296875,21905000
2003-07-30,8400.0,8470.0,8400.0,8430.0,6451.203125,16200000
2003-07-31,8400.0,8490.0,8270.0,8320.0,6367.02392578125,20615000
2003-08-01,8360.0,8540.0,8360.0,8520.0,6520.0771484375,25115000
2003-08-04,8400.0,8520.0,8400.0,8430.0,6451.203125,10235000
2003-08-05,8450.0,8590.0,8450.0,8560.0,6550.6875,15605000
2003-08-06,8400.0,8420.0,8220.0,8260.0,6321.10888671875,24635000
2003-08-07,8240.0,8250.0,8090.0,8200.0,6275.19091796875,15665000
2003-08-08,8200.0,8240.0,8090.0,8120.0,6213.970703125,11095000
2003-08-11,7940.0,8160.0,7930.0,8160.0,6244.57958984375,17040000
2003-08-12,8200.0,8200.0,7950.0,8000.0,6122.138671875,19490000
2003-08-13,8120.0,8260.0,8080.0,8250.0,6313.45556640625,13830000
2003-08-14,8370.0,8500.0,8270.0,8500.0,6504.77197265625,23680000
2003-08-15,8500.0,8500.0,8500.0,8500.0,6504.77197265625,0
2003-08-18,8550.0,8580.0,8350.0,8380.0,6412.9404296875,19925000
2003-08-19,8650.0,8700.0,8600.0,8600.0,6581.29736328125,23975000
2003-08-20,8620.0,8790.0,8560.0,8700.0,6657.8271484375,24660000
2003-08-21,8680.0,8840.0,8680.0,8830.0,6757.3115234375,23415000
2003-08-22,8860.0,8980.0,8830.0,8920.0,6826.18408203125,25245000
2003-08-25,8880.0,8950.0,8820.0,8860.0,6780.26953125,16225000
2003-08-26,8780.0,8940.0,8730.0,8910.0,6818.53173828125,21695000
2003-08-27,8940.0,8950.0,8840.0,8860.0,6780.26953125,20545000
2003-08-28,9000.0,9000.0,8730.0,8760.0,6703.74072265625,28335000
2003-08-29,8820.0,8840.0,8580.0,8700.0,6657.8271484375,26590000
2003-09-01,8740.0,8810.0,8650.0,8740.0,6688.435546875,16540000
2003-09-02,8800.0,8820.0,8590.0,8610.0,6588.95263671875,16285000
2003-09-03,8640.0,8710.0,8580.0,8650.0,6619.56201171875,21495000
2003-09-04,8640.0,8770.0,8620.0,8720.0,6673.1318359375,14320000
2003-09-05,8840.0,8930.0,8800.0,8860.0,6780.26953125,17780000
2003-09-08,8870.0,9030.0,8820.0,9030.0,6910.36376953125,18265000
2003-09-09,9160.0,9400.0,9140.0,9240.0,7071.068359375,44905000
2003-09-10,9240.0,9240.0,9240.0,9240.0,7071.068359375,0
2003-09-11,9240.0,9240.0,9240.0,9240.0,7071.068359375,0
2003-09-12,9240.0,9240.0,9240.0,9240.0,7071.068359375,0
2003-09-15,9100.0,9140.0,8740.0,8750.0,6696.09033203125,34760000
2003-09-16,8700.0,8900.0,8680.0,8890.0,6803.2255859375,22945000
2003-09-17,9000.0,9070.0,8930.0,8990.0,6879.75048828125,28225000
2003-09-18,9020.0,9030.0,8810.0,8880.0,6795.5732421875,23055000
2003-09-19,8990.0,9000.0,8530.0,8600.0,6581.29736328125,34340000
2003-09-22,8450.0,8480.0,7990.0,8060.0,6168.0537109375,42940000
2003-09-23,8000.0,8050.0,7780.0,7950.0,6083.8759765625,58805000
2003-09-24,8080.0,8150.0,7980.0,8100.0,6198.66650390625,48340000
2003-09-25,7820.0,8030.0,7780.0,8020.0,6137.44287109375,44665000
2003-09-26,7920.0,8010.0,7760.0,7760.0,5938.47705078125,37200000
2003-09-29,7750.0,7810.0,7560.0,7730.0,5915.5166015625,37810000
2003-09-30,7820.0,8000.0,7820.0,7840.0,5999.6962890625,42090000
2003-10-01,7760.0,8030.0,7740.0,8000.0,6122.138671875,39630000
2003-10-02,8230.0,8230.0,8100.0,8170.0,6252.2333984375,41260000
2003-10-03,8170.0,8170.0,8170.0,8170.0,6252.2333984375,0
2003-10-06,8350.0,8510.0,8330.0,8420.0,6443.55029296875,44425000
2003-10-07,8540.0,8570.0,8430.0,8520.0,6520.0771484375,25115000
2003-10-08,8600.0,8600.0,8420.0,8480.0,6489.466796875,32550000
2003-10-09,8480.0,8620.0,8450.0,8570.0,6558.34130859375,40505000
2003-10-10,8620.0,8960.0,8560.0,8900.0,6810.87744140625,41435000
2003-10-13,8780.0,8950.0,8720.0,8900.0,6810.87744140625,27460000
2003-10-14,8990.0,9120.0,8980.0,9060.0,6933.322265625,34375000
2003-10-15,9120.0,9150.0,8940.0,9020.0,6902.71142578125,26060000
2003-10-16,9000.0,9190.0,8920.0,9190.0,7032.8046875,37050000
2003-10-17,9180.0,9320.0,8990.0,9040.0,6918.015625,36790000
2003-10-20,8970.0,9200.0,8970.0,9160.0,7009.8486328125,28190000
2003-10-21,9240.0,9370.0,9140.0,9240.0,7071.068359375,34390000
2003-10-22,9300.0,9420.0,9150.0,9400.0,7193.5146484375,29480000
2003-10-23,9180.0,9240.0,8900.0,8950.0,6849.1416015625,35460000
2003-10-24,8950.0,8990.0,8690.0,8740.0,6688.435546875,30240000
2003-10-27,8750.0,8960.0,8710.0,8960.0,6856.79443359375,23240000
2003-10-28,8970.0,9290.0,8900.0,9240.0,7071.068359375,32095000
2003-10-29,9420.0,9480.0,9330.0,9340.0,7147.5947265625,34570000
2003-10-30,9400.0,9440.0,9320.0,9420.0,7208.81640625,20885000
2003-10-31,9500.0,9510.0,9270.0,9400.0,7193.5146484375,24580000
2003-11-03,9400.0,9500.0,9330.0,9490.0,7262.38623046875,18040000
2003-11-04,9600.0,9690.0,9480.0,9580.0,7331.2607421875,40790000
2003-11-05,9480.0,9610.0,9440.0,9600.0,7346.56689453125,29740000
2003-11-06,9600.0,9610.0,9280.0,9300.0,7116.9853515625,32325000
2003-11-07,9400.0,9540.0,9360.0,9540.0,7300.64892578125,18955000
2003-11-10,9420.0,9490.0,9190.0,9320.0,7132.29052734375,26360000
2003-11-11,9120.0,9230.0,9060.0,9220.0,7055.765625,25245000
2003-11-12,9200.0,9400.0,9150.0,9400.0,7193.5146484375,15265000
2003-11-13,9560.0,9570.0,9410.0,9540.0,7300.64892578125,26885000
2003-11-14,9480.0,9570.0,9380.0,9380.0,7178.2060546875,19070000
2003-11-17,9300.0,9310.0,9080.0,9220.0,7055.765625,25245000
2003-11-18,9160.0,9350.0,9160.0,9330.0,7139.943359375,14070000
2003-11-19,9120.0,9210.0,9050.0,9130.0,6986.89111328125,37555000
2003-11-20,9060.0,9130.0,8950.0,8980.0,6872.09912109375,32565000
2003-11-21,8950.0,9170.0,8920.0,9120.0,6979.23681640625,32800000
2003-11-24,9090.0,9130.0,8840.0,8870.0,6787.919921875,21840000
2003-11-25,9020.0,9070.0,8920.0,9030.0,6910.36376953125,23760000
2003-11-26,9050.0,9130.0,8980.0,9100.0,6963.93310546875,18815000
2003-11-27,9100.0,9140.0,9010.0,9110.0,6971.58642578125,13295000
2003-11-28,9130.0,9340.0,9130.0,9300.0,7116.9853515625,18225000
2003-12-01,9300.0,9400.0,9210.0,9320.0,7132.29052734375,17665000
2003-12-02,9390.0,9410.0,9330.0,9370.0,7170.5537109375,19415000
2003-12-03,9400.0,9510.0,9330.0,9420.0,7208.81640625,17055000
2003-12-04,9360.0,9400.0,9220.0,9220.0,7055.765625,21545000
2003-12-05,9210.0,9210.0,8990.0,9030.0,6910.36376953125,28375000
2003-12-08,9030.0,9060.0,8820.0,9000.0,6887.4072265625,28845000
2003-12-09,8980.0,9080.0,8880.0,8900.0,6810.87744140625,19600000
2003-12-10,8750.0,9060.0,8720.0,9060.0,6933.322265625,52095000
2003-12-11,9060.0,9230.0,9050.0,9050.0,6925.6689453125,50760000
2003-12-12,9200.0,9250.0,9060.0,9100.0,6963.93310546875,21495000
2003-12-15,9200.0,9290.0,9150.0,9220.0,7055.765625,22075000
2003-12-16,9020.0,9160.0,8980.0,9080.0,6948.6259765625,24525000
2003-12-17,9100.0,9130.0,8840.0,8850.0,6772.61376953125,38820000
2003-12-18,8850.0,8880.0,8750.0,8850.0,6772.61376953125,39130000
2003-12-19,8910.0,9040.0,8870.0,8970.0,6864.4462890625,23530000
2003-12-22,8820.0,8960.0,8820.0,8840.0,6764.9619140625,22260000
2003-12-23,8880.0,8930.0,8840.0,8840.0,6764.9619140625,22600000
2003-12-24,8900.0,8930.0,8710.0,8780.0,6719.046875,29335000
2003-12-25,8780.0,8780.0,8780.0,8780.0,6719.046875,0
2003-12-26,8780.0,8840.0,8780.0,8830.0,6757.3115234375,21955000
2003-12-29,8800.0,8850.0,8760.0,8800.0,6734.3525390625,18440000
2003-12-30,8960.0,9080.0,8900.0,9020.0,6902.71142578125,22430000
2003-12-31,9020.0,9020.0,9020.0,9020.0,6902.71142578125,0
2004-01-01,9020.0,9020.0,9020.0,9020.0,6902.71142578125,0
2004-01-02,9020.0,9060.0,8930.0,8980.0,6872.09912109375,18940000
2004-01-05,8980.0,9150.0,8950.0,9150.0,7002.19580078125,22385000
2004-01-06,9340.0,9340.0,9170.0,9200.0,7040.45947265625,22405000
2004-01-07,9270.0,9380.0,9240.0,9300.0,7116.9853515625,19970000
2004-01-08,9420.0,9550.0,9370.0,9380.0,7178.2060546875,37520000
2004-01-09,9600.0,10240.0,9560.0,10160.0,7775.1142578125,73480000
2004-01-12,10100.0,10200.0,9960.0,10100.0,7729.20068359375,33995000
2004-01-13,10160.0,10180.0,10000.0,10060.0,7698.58837890625,22040000
2004-01-14,9820.0,9990.0,9820.0,9890.0,7568.49365234375,28740000
2004-01-15,9900.0,10000.0,9810.0,9930.0,7599.103515625,31625000
2004-01-16,10020.0,10140.0,10000.0,10120.0,7744.50634765625,27745000
2004-01-19,10180.0,10480.0,10140.0,10420.0,7974.08642578125,26945000
2004-01-20,10420.0,10600.0,10300.0,10520.0,8050.607421875,20150000
2004-01-21,10520.0,10520.0,10520.0,10520.0,8050.607421875,0
2004-01-22,10520.0,10520.0,10520.0,10520.0,8050.607421875,0
2004-01-23,10520.0,10520.0,10520.0,10520.0,8050.607421875,0
2004-01-26,10840.0,11100.0,10700.0,10900.0,8341.4150390625,73785000
2004-01-27,11080.0,11080.0,10600.0,10700.0,8188.36376953125,34810000
2004-01-28,10760.0,10960.0,10640.0,10760.0,8234.275390625,29185000
2004-01-29,10820.0,10820.0,10560.0,10660.0,8157.75146484375,23660000
2004-01-30,10660.0,10680.0,10420.0,10480.0,8020.001953125,21515000
2004-02-02,10480.0,10600.0,10400.0,10600.0,8111.83251953125,12645000
2004-02-03,10300.0,10480.0,10280.0,10340.0,7912.8662109375,22930000
2004-02-04,10280.0,10340.0,10180.0,10180.0,7790.42041015625,18560000
2004-02-05,10100.0,10300.0,10060.0,10240.0,7836.3369140625,18245000
2004-02-06,10320.0,10700.0,10280.0,10540.0,8065.91748046875,34875000
2004-02-09,10720.0,10920.0,10700.0,10860.0,8310.8037109375,22635000
2004-02-10,10940.0,11000.0,10760.0,10920.0,8356.720703125,20570000
2004-02-11,11000.0,11180.0,10960.0,11080.0,8479.162109375,30435000
2004-02-12,11200.0,11200.0,10920.0,10980.0,8402.6376953125,28550000
2004-02-13,10900.0,11100.0,10840.0,11100.0,8494.46484375,16760000
2004-02-16,11100.0,11320.0,11020.0,11260.0,8616.908203125,31250000
2004-02-17,11220.0,11420.0,11120.0,11200.0,8570.9931640625,18220000
2004-02-18,11260.0,11360.0,10980.0,10980.0,8402.6376953125,18650000
2004-02-19,11020.0,11100.0,10900.0,11100.0,8494.46484375,18885000
2004-02-20,10940.0,11080.0,10880.0,10980.0,8402.6376953125,18165000
2004-02-23,10900.0,11040.0,10780.0,10940.0,8372.0234375,19085000
2004-02-24,10800.0,10880.0,10580.0,10620.0,8127.14013671875,30425000
2004-02-25,10560.0,10580.0,10440.0,10500.0,8035.3056640625,24540000
2004-02-26,10540.0,10640.0,10460.0,10520.0,8050.607421875,17225000
2004-02-27,10400.0,10900.0,10400.0,10900.0,8341.4150390625,20965000
2004-03-01,10900.0,10900.0,10900.0,10900.0,8341.4150390625,0
2004-03-02,11100.0,11160.0,10980.0,11080.0,8479.162109375,24930000
2004-03-03,11100.0,11180.0,11040.0,11080.0,8479.162109375,17960000
2004-03-04,11080.0,11380.0,11040.0,11380.0,8708.744140625,21405000
2004-03-05,11420.0,11420.0,11280.0,11280.0,8632.21484375,21440000
2004-03-08,11220.0,11260.0,10940.0,10980.0,8402.6376953125,20235000
2004-03-09,10800.0,10900.0,10700.0,10780.0,8249.580078125,17675000
2004-03-10,10760.0,10840.0,10600.0,10620.0,8127.14013671875,22620000
2004-03-11,10580.0,10820.0,10560.0,10660.0,8157.75146484375,46135000
2004-03-12,10600.0,10660.0,10140.0,10480.0,8020.001953125,46065000
2004-03-15,10640.0,10660.0,10500.0,10500.0,8035.3056640625,18220000
2004-03-16,10340.0,10560.0,10280.0,10560.0,8081.220703125,19705000
2004-03-17,10680.0,10940.0,10640.0,10900.0,8341.4150390625,21170000
2004-03-18,10960.0,10960.0,10740.0,10880.0,8326.1083984375,22035000
2004-03-19,10820.0,11100.0,10800.0,11100.0,8494.46484375,17055000
2004-03-22,11000.0,11080.0,10820.0,10880.0,8326.1083984375,20000000
2004-03-23,10700.0,10880.0,10640.0,10820.0,8280.1923828125,19105000
2004-03-24,10800.0,10900.0,10700.0,10840.0,8295.49609375,21040000
2004-03-25,10900.0,10940.0,10620.0,10700.0,8188.36376953125,23440000
2004-03-26,10940.0,11080.0,10860.0,10900.0,8341.4150390625,42705000
2004-03-29,10980.0,11220.0,10960.0,11100.0,8494.46484375,24570000
2004-03-30,11240.0,11300.0,11140.0,11200.0,8570.9931640625,20140000
2004-03-31,11360.0,11440.0,11260.0,11440.0,8754.66015625,29890000
2004-04-01,11400.0,11500.0,11360.0,11500.0,8800.576171875,19785000
2004-04-02,11560.0,11580.0,11300.0,11300.0,8647.5205078125,20525000
2004-04-05,11300.0,11300.0,11300.0,11300.0,8647.5205078125,0
2004-04-06,11680.0,11900.0,11640.0,11900.0,9106.6826171875,41690000
2004-04-07,11900.0,12140.0,11820.0,12000.0,9183.208984375,27205000
2004-04-08,12100.0,12100.0,11940.0,12100.0,9259.73828125,21400000
2004-04-09,11980.0,12000.0,11800.0,11900.0,9106.6826171875,16065000
2004-04-12,11900.0,12280.0,11880.0,12200.0,9336.2587890625,21795000
2004-04-13,12300.0,12440.0,12240.0,12320.0,9428.09375,30255000
2004-04-14,12320.0,12320.0,12160.0,12300.0,9412.7861328125,40205000
2004-04-15,12300.0,12300.0,12300.0,12300.0,9412.7861328125,0
2004-04-16,12200.0,12200.0,11840.0,11880.0,9091.3740234375,55345000
2004-04-19,11900.0,11980.0,11820.0,11980.0,9167.9013671875,38710000
2004-04-20,12140.0,12300.0,11980.0,12300.0,9412.7861328125,34160000
2004-04-21,12260.0,12540.0,12160.0,12500.0,9565.83984375,43295000
2004-04-22,12500.0,12620.0,12340.0,12400.0,9489.3154296875,36920000
2004-04-23,12500.0,12740.0,12440.0,12740.0,9749.5009765625,36010000
2004-04-26,12740.0,12760.0,12520.0,12520.0,9581.146484375,28090000
2004-04-27,12520.0,12580.0,12300.0,12360.0,9458.7041015625,35100000
2004-04-28,12360.0,12380.0,12020.0,12040.0,9213.81640625,39765000
2004-04-29,11700.0,11800.0,11440.0,11520.0,8815.880859375,60840000
2004-04-30,11200.0,11420.0,10980.0,11140.0,8525.0791015625,69125000
2004-05-03,11140.0,11220.0,10920.0,11120.0,8509.7724609375,38245000
2004-05-04,11120.0,11280.0,11000.0,11100.0,8494.46484375,47555000
2004-05-05,11100.0,11100.0,11100.0,11100.0,8494.46484375,0
2004-05-06,10960.0,11000.0,10520.0,10560.0,8081.220703125,58090000
2004-05-07,10500.0,10800.0,10360.0,10800.0,8264.8876953125,45745000
2004-05-10,10600.0,10680.0,9840.0,10180.0,7790.42041015625,50775000
2004-05-11,10180.0,10320.0,9980.0,10020.0,7667.98046875,52660000
2004-05-12,10300.0,10600.0,10220.0,10500.0,8035.3056640625,45270000
2004-05-13,10400.0,10500.0,10140.0,10140.0,7759.81005859375,38605000
2004-05-14,10220.0,10320.0,9710.0,9830.0,7522.57958984375,53855000
2004-05-17,9760.0,9840.0,9160.0,9160.0,7009.8486328125,54650000
2004-05-18,9010.0,9560.0,8960.0,9470.0,7247.0830078125,54350000
2004-05-19,9580.0,10120.0,9570.0,10000.0,7652.6728515625,41465000
2004-05-20,9920.0,10180.0,9740.0,9890.0,7568.49365234375,41540000
2004-05-21,9990.0,10040.0,9870.0,10040.0,7683.28564453125,22495000
2004-05-24,10280.0,10300.0,10120.0,10220.0,7821.03271484375,19995000
2004-05-25,10040.0,10060.0,9830.0,9840.0,7530.228515625,27125000
2004-05-26,9840.0,9840.0,9840.0,9840.0,7530.228515625,0
2004-05-27,10220.0,10260.0,10100.0,10120.0,7744.50634765625,28035000
2004-05-28,10320.0,10400.0,10200.0,10400.0,7958.78076171875,25515000
2004-05-31,10340.0,10360.0,9990.0,10120.0,7744.50634765625,23875000
2004-06-01,10160.0,10340.0,10120.0,10300.0,7882.2529296875,15500000
2004-06-02,10200.0,10220.0,9980.0,10040.0,7683.28564453125,25795000
2004-06-03,10060.0,10140.0,9470.0,9470.0,7247.0830078125,51000000
2004-06-04,9500.0,9630.0,9340.0,9620.0,7361.869140625,33960000
2004-06-07,9840.0,9940.0,9770.0,9920.0,7591.4501953125,28310000
2004-06-08,10100.0,10140.0,9920.0,9960.0,7622.06103515625,20680000
2004-06-09,10080.0,10100.0,9610.0,9660.0,7392.48193359375,28850000
2004-06-10,9500.0,9580.0,9300.0,9360.0,7162.90283203125,55930000
2004-06-11,9360.0,9370.0,8660.0,8730.0,6680.7822265625,72110000
2004-06-14,8600.0,8880.0,8530.0,8570.0,6558.34130859375,46480000
2004-06-15,8600.0,8770.0,8420.0,8770.0,6711.39404296875,39720000
2004-06-16,8800.0,9030.0,8690.0,8720.0,6673.1318359375,37445000
2004-06-17,8790.0,8840.0,8580.0,8840.0,6764.9619140625,36855000
2004-06-18,8700.0,8880.0,8560.0,8710.0,6665.4794921875,26215000
2004-06-21,8800.0,8980.0,8740.0,8920.0,6826.18408203125,30140000
2004-06-22,8840.0,8890.0,8710.0,8880.0,6795.5732421875,21445000
2004-06-23,9000.0,9080.0,8870.0,8980.0,6872.09912109375,28555000
2004-06-24,9240.0,9450.0,9180.0,9390.0,7185.8583984375,36185000
2004-06-25,9490.0,9660.0,9430.0,9640.0,7377.17724609375,30360000
2004-06-28,9600.0,9600.0,9290.0,9360.0,7162.90283203125,26850000
2004-06-29,9200.0,9470.0,9160.0,9420.0,7208.81640625,23050000
2004-06-30,9490.0,9590.0,9390.0,9540.0,7300.64892578125,25990000
2004-07-01,9520.0,9550.0,9290.0,9300.0,7116.9853515625,25615000
2004-07-02,9100.0,9100.0,8820.0,8880.0,6795.5732421875,35895000
2004-07-05,8880.0,8930.0,8670.0,8860.0,6780.26953125,27500000
2004-07-06,8730.0,8930.0,8730.0,8820.0,6749.65771484375,22855000
2004-07-07,8500.0,8740.0,8400.0,8740.0,6688.435546875,37500000
2004-07-08,8540.0,8640.0,8390.0,8400.0,6428.24462890625,55340000
2004-07-09,8360.0,8510.0,8350.0,8480.0,6489.466796875,38780000
2004-07-12,8520.0,8590.0,8440.0,8460.0,6474.16162109375,33385000
2004-07-13,8530.0,8670.0,8440.0,8670.0,6634.869140625,25770000
2004-07-14,8590.0,8650.0,8330.0,8360.0,6397.63623046875,30450000
2004-07-15,8320.0,8380.0,7990.0,8170.0,6252.2333984375,57275000
2004-07-16,8080.0,8460.0,7990.0,8460.0,6474.16162109375,48085000
2004-07-19,8300.0,8550.0,8280.0,8530.0,6527.7294921875,24125000
2004-07-20,8380.0,8460.0,8340.0,8340.0,6382.32958984375,20245000
2004-07-21,8530.0,8630.0,8500.0,8590.0,6573.6474609375,23740000
2004-07-22,8350.0,8370.0,8270.0,8350.0,6389.9833984375,31100000
2004-07-23,8340.0,8430.0,8310.0,8360.0,6397.63623046875,19550000
2004-07-26,8200.0,8410.0,8200.0,8360.0,6397.63623046875,16385000
2004-07-27,8280.0,8420.0,8200.0,8400.0,6428.24462890625,20840000
2004-07-28,8540.0,8590.0,8420.0,8460.0,6474.16162109375,23450000
2004-07-29,8310.0,8360.0,8200.0,8220.0,6290.49853515625,17945000
2004-07-30,8330.0,8390.0,8280.0,8340.0,6382.32958984375,19500000
2004-08-02,8350.0,8350.0,8160.0,8160.0,6244.57958984375,22380000
2004-08-03,8200.0,8300.0,8180.0,8260.0,6321.10888671875,14365000
2004-08-04,8110.0,8260.0,8060.0,8260.0,6321.10888671875,18795000
2004-08-05,8260.0,8470.0,8210.0,8460.0,6474.16162109375,21590000
2004-08-06,8300.0,8520.0,8280.0,8390.0,6420.5927734375,17920000
2004-08-09,8160.0,8380.0,8160.0,8380.0,6412.9404296875,25340000
2004-08-10,8340.0,8510.0,8330.0,8480.0,6489.466796875,18820000
2004-08-11,8560.0,8610.0,8510.0,8510.0,6512.42333984375,18415000
2004-08-12,8460.0,8620.0,8430.0,8620.0,6596.60498046875,28485000
2004-08-13,8620.0,8800.0,8520.0,8760.0,6703.74072265625,24825000
2004-08-16,8720.0,8760.0,8530.0,8600.0,6581.29736328125,18070000
2004-08-17,8700.0,8720.0,8510.0,8510.0,6512.42333984375,14355000
2004-08-18,8590.0,8640.0,8450.0,8600.0,6581.29736328125,20750000
2004-08-19,8690.0,8840.0,8680.0,8830.0,6757.3115234375,27970000
2004-08-20,8790.0,8790.0,8670.0,8680.0,6642.52001953125,16310000
2004-08-23,8740.0,8790.0,8620.0,8760.0,6703.74072265625,21770000
2004-08-24,8780.0,8940.0,8690.0,8900.0,6810.87744140625,20250000
2004-08-25,8920.0,9060.0,8860.0,9020.0,6902.71142578125,22865000
2004-08-26,9100.0,9180.0,9070.0,9120.0,6979.23681640625,24855000
2004-08-27,9120.0,9200.0,9080.0,9170.0,7017.501953125,20145000
2004-08-30,9170.0,9250.0,9110.0,9160.0,7009.8486328125,12080000
